time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,1.11140709569,0.17888468837,16.4279948096,6.23514492827,6.24083452033,0.0,1.23133591741,0.0891053800046,4.81568097065,-0.132557184329,0.0456592580885,0.0,446.91653532046735,445.8300429981932,447.6457747860539,447.86048065728414
2.4000000000000017,1.18606917464,0.183251820039,16.7189623281,6.22759238837,6.24330764905,0.0,1.25711814191,0.0557272099375,4.88293324907,-0.115072358373,0.030400351115,0.0,449.1405167054335,447.90195779523964,448.8292827923245,450.23184715611245
2.4600000000000017,1.26225996753,0.185427504925,17.014720044,6.220264515,6.24511947292,0.0,1.28236253412,0.0161063942747,4.97522919707,-0.142498924691,0.0297874316857,0.0,457.1555508119895,457.10696862840746,458.8072955976492,456.61069749224316
2.520000000000002,1.33988716179,0.185135736965,17.3149843874,6.21144787007,6.24676657462,0.0,1.30502298561,-0.0266466719425,5.03328415584,-0.15776375298,0.0223157436371,0.0,449.0285123003446,448.4220633599696,447.3118805754254,446.04653252748375
2.580000000000002,1.4188458405,0.18209397055,17.6188609029,6.20194955867,6.24829476961,0.0,1.32677162564,-0.0756403245542,5.09559508188,-0.15940918091,0.0311300626562,0.0,449.38000217802215,450.09413120373534,449.699790478705,449.5430118114158
2.640000000000002,1.49917071473,0.17569695084,17.9292220403,6.19208049091,6.25034387491,0.0,1.3504702882,-0.138600988798,5.24900011411,-0.177280029561,0.0395966338074,0.0,477.34555051604053,477.991676087009,479.0130390889728,477.6278909595723
2.700000000000002,1.58075234461,0.16562657409,18.2452475904,6.18139662804,6.25271726301,0.0,1.36867722681,-0.19804979766,5.28493396546,-0.179678639119,0.0394760370756,0.0,443.4595292066129,443.45041420940095,444.0981142743356,443.8706561292087
2.760000000000002,1.66340696744,0.15169197485,18.5643382005,6.17067431582,6.25477219784,0.0,1.3862355388,-0.267446664782,5.3510033089,-0.176828857037,0.0209312444992,0.0,453.5825076339003,452.0909485767844,454.52011082427464,454.71843645841443
2.820000000000002,1.74713883219,0.133128120669,18.8895923449,6.15981316705,6.25620935407,0.0,1.4046499175,-0.352424219367,5.48999424404,-0.191077036326,0.0293973899227,0.0,476.0020125119571,476.6495765493673,477.67376621455486,476.55635456947215
2.880000000000002,1.83188293367,0.109492199357,19.2210407115,6.14802536837,6.25791897424,0.0,1.41996210987,-0.436522080621,5.55779547803,-0.210290995881,0.0266223460086,0.0,457.5879150408022,457.3671119199372,456.962294868139,455.3906967089811
2.940000000000002,1.91752884791,0.0804708556878,19.5572825892,6.1362168859,6.25901570319,0.0,1.43473114057,-0.532009779763,5.64961609275,-0.17836949745,-0.00895582021362,0.0,466.56592723688124,463.779390696324,464.07704030890625,466.53929723390416
